   1.9100000e+02   3.1081031e-08   1.9100000e+02   2.8452588e-08   1.9100000e+02   2.7115737e-08   1.9100000e+02   5.3103277e-06
   1.9200000e+02   3.1037734e-08   1.9200000e+02   2.8521834e-08   1.9200000e+02   2.7110804e-08   1.9200000e+02   5.3103574e-06
   1.9300000e+02   3.1070089e-08   1.9300000e+02   2.8507658e-08   1.9300000e+02   2.7148728e-08   1.9300000e+02   5.3103428e-06
   1.9400000e+02   3.1023768e-08   1.9400000e+02   2.8552051e-08   1.9400000e+02   2.7152488e-08   1.9400000e+02   5.3103485e-06
   1.9500000e+02   3.1136006e-08   1.9500000e+02   2.8496350e-08   1.9500000e+02   2.7129381e-08   1.9500000e+02   5.3103429e-06
   1.9600000e+02   3.1069654e-08   1.9600000e+02   2.8552167e-08   1.9600000e+02   2.7113588e-08   1.9600000e+02   5.3103104e-06
   1.9700000e+02   3.1061203e-08   1.9700000e+02   2.8506831e-08   1.9700000e+02   2.7137931e-08   1.9700000e+02   5.3103532e-06
   1.9800000e+02   3.1030211e-08   1.9800000e+02   2.8578938e-08   1.9800000e+02   2.7111213e-08   1.9800000e+02   5.3102943e-06
   1.9900000e+02   3.1034888e-08   1.9900000e+02   2.8575460e-08   1.9900000e+02   2.7118952e-08   1.9900000e+02   5.3102404e-06
   2.0000000e+02   3.1058720e-08   2.0000000e+02   2.8488365e-08   2.0000000e+02   2.7151396e-08   2.0000000e+02   5.3103343e-06
